cpe,filename,file_upload
LUG000602,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LON000671,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LUG000278,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LIS000408,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LMC000004,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LUX000414,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LON000592,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LIL000344,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LUX001010,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LUG000137,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LIS000012,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LON000171,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LIS000559,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LIS000557,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LON002113,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LIS009635,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LIS000989,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000962,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000826,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MGL000030,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MGL000032,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD000880,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD000012,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD000013,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
LYS007531,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MHG000075,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000204,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MHG008748,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD000761,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD001216,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000665,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000648,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD000235,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MCM000004,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000956,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD002354,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000235,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL001370,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000996,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000490,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000553,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000552,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MEX000018,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL000101,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL001844,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MAD004852,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MEX000017,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC001171,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MRS000073,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC000581,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NAP000065,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NTE000048,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC000278,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NLD000557,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NCE000481,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NLD002666,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NLD002700,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NCY000063,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NTE000401,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NOW000104,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NLD000610,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC000285,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC000932,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
OPO000046,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC000018,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NLD001532,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC000051,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NLD000054,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NOW000300,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MUC000733,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NCY000072,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MIL009023,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
MPL000142,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NLD000629,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NAP000046,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NUE000332,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
NAP000043,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POL000407,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PGF000030,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POL000081,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QBQ000202,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POL000408,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,"File Transfer Failed : @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
IT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!
Someone could be eavesdropping on you right now (man-in-the-middle attack)!
It is also possible that a host key has just been changed.
The fingerprint for the ED25519 key sent by the remote host is
SHA256:5d/LJAAxZ6P2XAbYi6faqBIWkyJNWssLcX8Cl+kyQ2o.
Please contact your system administrator.
Add correct host key in /root/.ssh/known_hosts to get rid of this message.
Offending ED25519 key in /root/.ssh/known_hosts:183
  remove with:
  ssh-keygen -f ""/root/.ssh/known_hosts"" -R 100.110.8.72
Password authentication is disabled to avoid man-in-the-middle attacks.
Keyboard-interactive authentication is disabled to avoid man-in-the-middle attacks.
Permission denied (publickey,password).
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
POL000409,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QBS000085,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PRT003465,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POL000307,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ORE000066,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POL000024,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POL000366,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PUF000036,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PUF000038,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PAR000376,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QBQ000035,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QBQ000033,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PAR001139,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QBS000078,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PAR000408,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PMF000054,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QAM000057,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POL000332,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PGX000030,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ORE000052,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QAL000033,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
POX000196,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
PIS000005,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QCM000120,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QBQ000200,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QLS000195,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA000628,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QLS000196,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA000765,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QMZ000024,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QMO004857,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA000600,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QGN000050,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QPB000005,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QYR000027,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QLS000102,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QGL000053,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA000202,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA048807,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA000402,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QNM000016,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,"File Transfer Failed : ssh: connect to host 100.110.10.99 port 22: Connection timed out
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
QGN000002,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QFC000514,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QPA000066,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QFC000511,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA000026,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QNM000090,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QPA000090,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QHA000021,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QLJ000148,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QLJ000020,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QVA000028,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QGL000003,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QMO000090,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
QGL000004,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RTM000810,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000027,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000021,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SEG000050,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SIN000130,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SIN000119,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ROM000142,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000100,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000049,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000048,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ROM000294,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SOE000294,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ROM000522,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RAN000002,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SIN000112,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000034,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000017,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ROM008979,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ROM000131,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000035,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUS000019,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SEG000001,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,"File Transfer Failed : ssh: connect to host 100.110.8.1 port 22: Connection timed out
rsync: connection unexpectedly closed (0 bytes received so far) [sender]
rsync error: unexplained error (code 255) at io.c(226) [sender=3.1.1]
"
SIN000049,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RUM000902,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
RTM000533,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SOE000051,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ROM000095,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000064,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
ROM001132,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000041,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000495,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000351,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000514,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STR002314,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000352,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000311,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000313,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000190,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000646,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000661,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000014,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000294,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STR004587,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000155,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000528,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STR000080,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000055,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000902,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000327,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000326,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO031003,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO031002,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000805,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000125,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000820,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
STO000632,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000069,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000141,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000119,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000029,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000940,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008648,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000946,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
TRN000364,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008561,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008560,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000704,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000400,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008649,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI002896,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000504,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI001075,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
TFR000019,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000857,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI006468,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI000581,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
TRN000145,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
TRN000064,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
TLN000395,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008556,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008557,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SWE000053,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008555,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SWE000055,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SWE000054,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI008558,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
SUI060370,versa-flexvnf-20200606-211402-63668a2-20.2.2-wsm.bin,File Transfer Success : Transfered size 650677829
